Tanggal;Username;Clean Dataset
2022-01-17 15:04:14+00:00;YareY4r3Daze;ibu kota negara baru nama nusantara dengar malas iya simple simple kemudia nusantara paham erti bagai nama sebut seluruh wilayah pulau indonesia kalau jadi nama ibukota mendowngrade
2022-01-17 15:03:08+00:00;madularang;ada nama ahok calon pimpin nusantara ibu kota baru republik indonesia
2022-01-17 14:49:59+00:00;Ayo_indocom;sejarah nusantara jadi nama ibu kota negara baru
2022-01-17 14:48:23+00:00;Nora_girsang01;nama ibu kota baru ada komentar miring warga
2022-01-17 14:48:21+00:00;RagilKusuma89;brp t yah hasil ni proyek kang martabak auto tajirr melintir gue orang bayarin proyek perintah sudah umum nama ibu kota baru nusantara malaysia nama milik
2022-01-17 14:47:34+00:00;aldo_tobing;nama ibu kota baru prontera cocokny the rune midgarts kingdom
2022-01-17 14:44:29+00:00;Tarianiii;nder pas baca nama ibu kota baru nama nusantara kaya tidak asing gitu ada akun igeh komen ngomongnya kaya gitu kaya nuntut banget indonesia ganti nama jadi nusantara
2022-01-17 14:44:28+00:00;AbdulKuasa;nusantara jadi nama ibu kota baru
2022-01-17 14:37:55+00:00;RizalSN13;ibu kota baru beri nama nusantara komentar nikita mirzani ego maradona
2022-01-17 14:36:21+00:00;Prince_MahaRock;nama ibu kota baru jelek abisss
2022-01-17 14:35:18+00:00;ArabBara2;pirsa presiden sepakat nama ibu kota baru kaltim nama nusantara jadi ibu kota negara republik indonesia nusantara
2022-01-17 14:22:07+00:00;redaksisuma;nama usul nama masuk menteri rencana bangun nasional suharso monoarfa nusantara jadi nama ibu kota negara baru tetap perintah ibukotabaru nusantara sumaid
2022-01-17 14:21:48+00:00;undipmenfess;dips nama ibu kota negara baru sudah fixed tidak kecewa nusantara
2022-01-17 14:20:02+00:00;M_JawaTimurCom;nusantara tuju jadi nama ibu kota negara baru kalimantan timur
2022-01-17 14:16:01+00:00;munyok;tidak butuh ibu kota baru kontroversi ngapain ributin nama
2022-01-17 14:03:18+00:00;dmpersonline;kepala bappenas suharso monoarfa umum nama ibu kota baru indonesia nama nusantara
2022-01-17 14:00:20+00:00;rajaabarongg;nusantara jadi nama ibu kota baru
2022-01-17 13:59:02+00:00;tanggakayuu;nama ibu kota baru nusantara bagus yah
2022-01-17 13:58:58+00:00;Bonyfebrian;komentar ig presiden ide nama ibu kota negara baru bornesia borneo indonesia ada ciri khas nama melambang pulau kalimantan harap
2022-01-17 13:52:00+00:00;bnasmarmata;nusantara nama ibu kota baru mari dukung rt nusantaraibukotaku nusantaraibukotaku
2022-01-17 13:51:37+00:00;hamid_amren;nusantaracity kepala bappenas umum nama ibu kota baru nusantara klik baca
2022-01-17 13:49:50+00:00;Bruhmanindo;nama ibu kota negara baru nusantara turut nama cocok nama ibu kota
2022-01-17 13:48:01+00:00;cinggaro;nama islam nusantara gaung tolak hina nusantara jadi nama ibu kota baru marah jengkel jangan bukan orang lahir nusantara orang sih nanya seurieus
2022-01-17 13:47:46+00:00;MohdNoorAliffM1;ada usul nama ibu kota baru nusantara jaya nusa karya jadi kangen
2022-01-17 13:46:27+00:00;velicia_r;yaelah nama dipermasalahin wkwkwk dulu gue inget banget ig jokowi bilang nama nusantara bagus ketimbang indonesia dikabulin jadi nama ibu kota baru eh ngamuk mau sih netijen
2022-01-17 13:41:44+00:00;akhlanhadi;nama bagus nusantara ibu kota negara baru
2022-01-17 13:37:20+00:00;area_jogja;nusantara jadi nama ibu kota negara baru sumber
2022-01-17 13:34:42+00:00;lebikecildrtiga;nama ibu kota baru ki
2022-01-17 13:34:29+00:00;maherdufani;usul ni nama ibu kota baru jadi impel down laugh tale
2022-01-17 13:28:54+00:00;FakhruziYusal;nama ibu kota baru nusantara alias new beijing
2022-01-17 13:28:52+00:00;mfawijaya;nama ibu kota baru pilih jokowi nusantara
2022-01-17 13:26:42+00:00;NOTASLIMBOY;ibu kota baru nama nama pasar bekas pasar proyek cermin perintah inisiasi proyek
2022-01-17 13:25:26+00:00;terit3mpe;anda belum dipake nama jayapura bagus banget jadi ibu kota negara baru turut hm
2022-01-17 13:23:30+00:00;GerakMalaysia;sama nama ibu kota baru kalimat timur nama nusantara praktik baru politik nama ala jajah
2022-01-17 13:20:18+00:00;dosamrabbit;bikin kota baru provinsi baru kah gimana gapapa sih kalau jakarta bukan ibu kota kalau jakarta pusat nya padet berambas jakarta bogor depok tangerang bekas liat sudah padat banget beneran tuh nama nya nusantara
2022-01-17 13:15:02+00:00;Prambors;menteri ppn umum nama ibu kota republik indonesia baru nusantara pramborsnews
2022-01-17 13:08:29+00:00;jivabaskoro;ibu kota baru pakai nama nusantara klub bola nama jadi satu sepakbola indonesia nusantara pas sudah kalau pindah homebase kudu izin dulu tidak tuh ya bang ogaj
2022-01-17 13:07:58+00:00;sigitpurno_;ya pikir nusantara rujuk pulau melayu sunda tidak elok ibu kota baru indonesia beri nama nusantara kurang esensi makna kata nusantara
2022-01-17 13:07:35+00:00;yadi090375;langsung selametan baca nasi tumpeng nama ibu kota negara satu republik indonesia baru orang sirik kaya anak jajah kakek orang jepang mama belanda tolong lamarin
2022-01-17 13:00:04+00:00;alfxtih_;nama ibu kota baru banget dah wkwk
2022-01-17 12:57:19+00:00;03__nakula;nama muhammad catat al quran nama muhammadiyah tuju anak ikut akhlak rasulullah kayak nama nusantara pilih bagai nama ibu kota baru
2022-01-17 12:56:47+00:00;Ana_IbnuAli____;penasaran calon nama ibu kota baru gugur jokowi ada link info
2022-01-17 12:56:42+00:00;lazybonesgurl;jadi nusantara soon to be nama ibu kota negara baru
2022-01-17 12:55:47+00:00;fauzifadillah96;kecuali nama kalimantan ganti nusantara baru bicara urgensi ganti nama ribet ganti nama dokumen so turut sah sah kalau nama nama ibu kota
2022-01-17 12:53:08+00:00;MZhio_;bpk presiden pikir banget milih nama ibu kota baru jadi nusantara mantap
2022-01-17 12:49:56+00:00;SatuDuaba;gin loh serius pakai nama ibu kota negara baru jadi nusantara kyk gada unik nya bkn indonesia bngt tidak pakai sifat pribadi apakek kyk nusada nusa garuda apa lbh estetik simbolik
2022-01-17 12:47:30+00:00;Dian_Heditio;ibu kota negara baru bangun kalimantan pakai nama nusantara
2022-01-17 12:43:57+00:00;threadreaderapp;bonjour here is your unroll ganti jakarta nama ibu kota baru republik indonesia nusantara alas
2022-01-17 12:43:26+00:00;vindarjaya;selamat beri nama nusantara bagai nama ibu kota negara indonesia baru
2022-01-17 12:39:21+00:00;HarianKaltim;alas presiden pilih nusantara jadi nama ibu kota baru
2022-01-17 12:39:04+00:00;BgawanKusuma;ada kabar burung pks mui tidak terima nama ibu kota tsb pindah ibu kota tidak bs cegah usul nama ibu kota baru al nus
2022-01-17 12:38:54+00:00;ninaevayanti;nama ibu kota baru jelek ih
2022-01-17 12:36:25+00:00;b3nzsatria;sibuk mncari untung project project tuk ibu kota baru pakai sumbringah tertawa tuk mntertawaknmu nama budaya pdhl sila ajak mnjd pilihn bukan tuk ttp dlm aturn nenek moyang apakh ketua pdip islam bukn jwbnny atheis tidak puny agama
2022-01-17 12:35:29+00:00;WilliamHandoko;turut sy nama ibu kota baru bagusny cikapital aj eh kerja daerah cikapital kalau ada angkot si kernet enak ngucapinnya karena uda biasa cikapital x kalau anda ada tim bola keren nama percik lucu gt
2022-01-17 12:32:42+00:00;NalarNatural;cocok nusantara emang top kata pakai malaysia indonesia cepat ndisiki joss kepala bappenas umum nama ibu kota baru nusantara klik baca
2022-01-17 12:26:25+00:00;Basrial68382435;bappenas umum nusantara jadi nama ibu kota baru install aplikasi kumpar baca nyaman tanpa iklan ganggu
2022-01-17 12:25:13+00:00;Hmpwk_usk;nusantara pilih jadi nama ibu kota negara baru kalimantan timur gimana nih tanggap sobat plano
2022-01-17 12:24:09+00:00;fullbatt92;ibu kota nama baru jadi bapak kota gitu yaa tad
2022-01-17 12:22:48+00:00;_akbarkadabra_;nusantara jadi nama ibu kota baru nama jadi nama ibu anak anak main gin tidak sih
2022-01-17 12:22:29+00:00;saposikompak;terimakasih seluruh orang orang baik usul alternatif nama ibu kota indonesia baru pilih nusantara
2022-01-17 12:21:39+00:00;cursedOnLif3;serius tidak pakai nama palangkaraya ibu kota baru palangkaraya bikin nama baru
2022-01-17 12:21:28+00:00;bekasibase;beks nusantara jadi nama ibu kota baru kalau perumnas asa ibu kota baru nama jalan nusantara
2022-01-17 12:19:14+00:00;hananghost;ibu kota baru nama nusantara kaya ada nama kota tenggara
2022-01-17 12:17:33+00:00;ndarinda;kata menteri suharso monoarfa nama ibu kota negara baru nusantara
2022-01-17 12:16:10+00:00;aboutmalangcom;tuju jokowi nusantara jadi nama ibu kota baru negara
2022-01-17 12:14:42+00:00;PesisirnewsCom;presiden sudah nama ibu kota baru ganti jakarta nama
2022-01-17 12:13:37+00:00;KarsaSenandung;sejarawan tidak ada ngomong nama nusantara ibu kota negara baru kudet sudah sah gitu tidak sih tolak bikim petisi gitu ngerubah sejarah bangsa loh
2022-01-17 12:13:27+00:00;HntrGa;bkn nama ibu kota baru hey
2022-01-17 12:11:31+00:00;mrmdhna_;congrats ya ibu kota nama baru sama sudah baru
2022-01-17 12:07:35+00:00;miun_samin;tidak sabar megah ibu kota baru indonesia nama sebut nusantara
2022-01-17 12:01:40+00:00;paduaras;tidak sih ibu kota nama baru karena nama suka sakit sakit
2022-01-17 12:01:38+00:00;pratamasastra04;menteri rencana bangun nasional kepala bapennas suharso monoarfa ibu kota baru dikalimantan timur beri nama nusantara sumber https nasional kompas com read kepala bapennas umum nama ibu kota baru nusantara
2022-01-17 11:58:12+00:00;arcdenov;so nama ibu kota baru nusantara
2022-01-17 11:58:07+00:00;mainmainid_;ganti jakarta jokowi pilih nusantara bagai nama ibu kota negara baru jokowi nusantara kalimantan
2022-01-17 11:56:06+00:00;GeneiRyodanss;saran nama ibu kota baru
2022-01-17 11:54:31+00:00;inilampung;nama ibu kota baru republik indonesia nusantara sejarah
2022-01-17 11:53:53+00:00;Zaienal21083362;gue tuju nusantara jadi bagai nama ibu kota baru indonesia tuju banget dhe
2022-01-17 11:52:25+00:00;Gamaudungu;nusantara nama ibu kota baru habis anggar rp t kantong sudah ada t aman
2022-01-17 11:47:23+00:00;RadioBudiLuhur;pilih nama ibu kota baru umum menteri rencana bangun nasional suharso monoarfa alas beri nama nusantara karena kata sudah kenal lama ikonik dunia internasional
2022-01-17 11:46:24+00:00;DuniaDlmTwit;nusantara nama ibu kota baru indonesia
2022-01-17 11:45:30+00:00;omongomongcom;nama ibu kota baru kalimat timur nama nusantara bodoh praktik baru politik nama ala jajah olah tidak ada manusia manusia tinggal wilayah
2022-01-17 11:44:35+00:00;DeniSyahputra45;pks tolak nama nusantara bagai ibu kota indonesia baru alas khawatir salah paham kata nusantara turut tambahin jadi nusantara raya
2022-01-17 11:43:13+00:00;Riki38082308;kaya nya nama pkstara keren ibu kota baru
2022-01-17 11:43:09+00:00;DonieBie;keren nama ibu kota baru indonesia bikin merinding hal nama patih gajah mada sumpah palapa wilayah nusantara jadi nama ibu kota indonesia
2022-01-17 11:42:38+00:00;LautBir78625884;kadrun sedak dengar nama ibu kota baru nusantara
2022-01-17 11:37:45+00:00;iruv_veldy;tetap nama ibukota baru nusantara tidak karena timbul rancu arti kata utama tsb timbul bingung nya sebut kata nusantara ada benak sabang merauke ibu kota
2022-01-17 11:36:37+00:00;DidiUnfinished;ibu kota baru beri nama nusantara hrsnya usul jadi nama negara kata indonesia pmberian asing bknn nama asli hrsnya bpk usul jadi nama negara nusantara cm ibu kota tidak cocok hrsnya negara nusantara bkn indonesia
2022-01-17 11:32:46+00:00;votingnesia;tuju bapak ibu nusantara jadi nama ibu kota baru
2022-01-17 11:29:23+00:00;Larenadwira;nama ibu kota baru nusantara jawa sentris tidak pakai nama lokal kalimantan
2022-01-17 11:27:46+00:00;GanRusdi;bijimana nama ibu kota nusantara kaya negara baru ibu kota darimana rumus
2022-01-17 11:27:45+00:00;handrisontea;tok tok tok nama ibu kota baru nusantara joss gandosss nusantara
2022-01-17 11:23:42+00:00;mbsnews_id;nama ibu kota negara baru kalimantan timur jawab
2022-01-17 11:21:03+00:00;soloposdotcom;kisah nama nusantara ibu kota baru republik indonesia
2022-01-17 11:20:16+00:00;2Limono;nama ibu kota baru nama nusantara kilas info
2022-01-17 11:19:41+00:00;aulmuhm;tidak tuju nih gue nama nusantara dijadiin nama ibu kota baru indonesia nusantara brunei malaysia singapura selatan thailand kalau dijadiin kota indonesia makna nusantara jadi ubah
2022-01-17 11:17:09+00:00;balaputra_deva;nama ibu kota baru nusantara nusantara dunia
2022-01-17 11:14:34+00:00;faizfaoezi;tidak pakai nama ibukota baru majapahit gajah mada hayam wuruk negarakertagama tidak ada ibu kota nama apa ibukota baru baru tidak patheken rusak negara yo sak karepmu
2022-01-17 11:13:52+00:00;txtvodka;selamat nama resmi ibu kota indonesia nama nusantaramari sambut ibu kota baru harap barusemoga indonesia maju depannyamenuju jaya nusantara abad indonesia maju indonesia jaya negara satu republik indonesia harga mati indonesian
2022-01-17 11:13:50+00:00;Darma78355336;rencana nama ibu kota baru nusantara jawa jadi kambing hitam
2022-01-17 11:11:09+00:00;amelia_suandi;oh nama baru ibu kota
2022-01-17 11:05:04+00:00;morodjoyo;ahli ahli konstitusi ahli ahli hukum tata negara cendekiawan silah diskusi ubah nama ibu kota baru jadi nusantara ada indonesia
2022-01-17 11:04:37+00:00;DrmdLa;bravo kpd jokowi nusantara u nama negara indonesia nama negara nusantara nama bangsa indonesia karena wn lahir hsl kawin mawin campur ats ras etnis indonesia jokowi putus nama ibu kota negara baru nusantara
2022-01-17 11:02:26+00:00;softenmilk;perintah ksi nama ibu kota baru nya nusantara sih tidak sudah proses rapat ambil putus sih
2022-01-17 11:01:43+00:00;didienAZHAR;kepala bappenas umum nama ibu kota baru nusantara klik baca
2022-01-17 10:56:28+00:00;WartaBatavia;nusantara jadi nama ibu kota baru kepala bappenas
2022-01-17 10:55:50+00:00;baktimunir;bagus nama nusantara ibu kota baru sy pikir dulu nusantara tidak pilih jadi nama negara nusantara
2022-01-17 10:55:18+00:00;LaskarCikeas;bilang beri nama tidak ngajak sudah sayembara buka kalau usul nama ibu kota baru pakai nama arab arab an ala pks tidak gilir dah diputusin nyinyir enas
2022-01-17 10:45:45+00:00;Pulpendid;nusantara wacana jadi nama ibu kota negara baru indonesia tolakibukotabaru
2022-01-17 10:41:34+00:00;Kang_ipuung;nama nusantara sebenernya milik arti pulau pulau satu bukan wilayah tok calon ibu kota baru
2022-01-17 10:36:10+00:00;lidyaSare26;cicero buku nya judul de oratore tulis historia magistra vitae nama ibu kota baru nusantara sgt nusantara asal kata dwipantara sansekerta abad m sudah ada catat sejarah tulis catat yunani india arab
2022-01-17 10:34:37+00:00;GIRICahyono4;nama ibu kota baru indonesia nusantara nama tidak asing orang indonesia ibukotanegara
2022-01-17 10:33:01+00:00;Winks4Jjack;perintah timbang ahli bahasa ahli sejarah pilih nama ibu kota baru ahli knapa nusantara hapus sejarah sudah jelas buat rancu hilang jejak nusantara dulu
2022-01-17 10:28:55+00:00;PortalSDAdotcom;menteri ppn nama ibu kota negara baru kaltim nusantara
2022-01-17 10:26:09+00:00;WartaMerdeka1;menteri ppn suharso monoarfa umum nama baru ibu kota negara nusantara
2022-01-17 10:26:07+00:00;Harian_Jogja;arti filosofi nama nusantara ibu kota negara baru kaltim
2022-01-17 10:25:47+00:00;yscloud248;tau gue dh ibu kota ya nama kota nyari nama baru hahahha tau ah emosi abis liat berita
2022-01-17 10:25:40+00:00;lnfomadura;kepala bappenas suharso monoarfa umum nusantara bagai nama ibu kota negara baru suharso nama nusantara tuju presiden joko widodo jokowi infomdr
2022-01-17 10:25:39+00:00;fadyanova;presiden jokowi tlh resmi nama ibu kota negara baru nusantara kutip kbbiarti kata nusantara sebut nama slrh wilayah pulau indonesia sdgkan dlm wikipedianusantara rupa istilah pakai u gambar wilayah pulau sabang merauke
2022-01-17 10:24:48+00:00;BiLLRaY2019;tuju jokowi nama ibu kota negara baru nusantara apresiasi hasil jokowi
2022-01-17 10:22:03+00:00;Kabar_Terkini01;menteri ppn resmi jadi nusantara bagai nama ibu kota baru
2022-01-17 10:17:53+00:00;ummah_today;nama ibu negara baru indonesia nusantara menteri rencana bangun nasional indonesia suharso monoarfa maklum ibu kota baru indonesia kalimantan timur beri nama nusantara
2022-01-17 10:15:36+00:00;_XPai;cocok tidak nama ibu kota baru nusantara
2022-01-17 10:14:36+00:00;BangsatPolitik;ibu kota baru kasih nama nusantarakalau tidak salaharti nusantara kamus bahasa indonesia negaraberarti bangun kalimantan bukan ibukota negarabuat negara bangunkoq ada negara negara ya
2022-01-17 10:14:02+00:00;19as_don;nusantara harap maju ibu kota indonesia era indonesia dulu ya jaya era nusantara harap nama ibu kota baru
2022-01-17 10:13:55+00:00;Netizen_NUjatim;ibu kota baru beri nama nusantara gedung pbnu baru moga beri nama kantor islam nusantara
2022-01-17 10:13:32+00:00;AryanataR;pakai nama nusantara baik ibu kota baru kasih nama aileen dharmendra ghazanvar cahaya terang berkah tuhan panggil ica
2022-01-17 10:13:02+00:00;avivadriel;mampus nama nusantara sudah auto kabul presiden bagai nama ibu kota baru bukan nama indonesia ganti nusantara ya
2022-01-17 10:11:56+00:00;JakaPrana12;nama doa nusantara nama ibu kota baru indonesia jadi harap doa agar indonesia capai jaya era nusantara apresiasi hasil jokowi
2022-01-17 10:08:43+00:00;rizkidwika;tuju nama ibu kota baru
2022-01-17 10:08:28+00:00;ex_shotouna;timbang nama ibu kota baru jokowi pilih nusantara
2022-01-17 10:06:03+00:00;KompasEkonomi;alas perintah pilih nusantara jadi nama ibu kota baru kaltim
2022-01-17 10:05:46+00:00;ovicream;perihal nama baru ibu kota negara
2022-01-17 10:04:57+00:00;Musemediaid_;sudah resmi nama ibu kota baru republik indonesia nusantara
2022-01-17 10:04:36+00:00;pointsgeekid;hai geeks menteri rencana bangun nasional kepala bappenas suharso monoarfa ibu kota baru beri nama nusantara hayooo ada mana ibu kota baru negara indonesia geeks pointsgeek nusantara ibukotabaru
2022-01-17 10:03:58+00:00;NikenSabilaV2;official nama ibu kota baru indonesia nusantara
2022-01-17 10:01:57+00:00;cr_fanani;teriak tolak ibukota baru nama ibu kota baru tentu
2022-01-17 09:50:47+00:00;ABujadhna;jokowi sudah tuju nama ibu kota negara baru alas pilih
2022-01-17 09:43:32+00:00;TangerangRaya4;perintah umum nusantara jadi nama ibu kota negara baru
2022-01-17 09:40:03+00:00;tumblerstarbuck;level kaget pas tau nama ibu kota baru nusantara kayak pas tau anak leslar kasih nama leslar
2022-01-17 09:38:57+00:00;inewsbekasi;kepala bappenas nama ibu kota baru kaltim nusantara
2022-01-17 09:38:43+00:00;RonaldLampard8;sah presiden jokowi tetap nama ibu kota negara baru
